variant,agent,session_id,turn_idx,row_ts,observed_latency_ms,prompt_len,chosen,confidence,fallback,path,n_tokens_est,expected_out_tokens,projected_cost_usd,projected_latency_ms,tool_required,has_url,code_fence_count,scores_json
quality_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,6,2026-04-18T02:01:52.756732,5.36,5590,claude,2.1189,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 2.1189, ""gemini"": 0.1093, ""gemma4"": 0.0263}"
quality_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,8,2026-04-18T02:01:52.756732,5.36,5590,claude,2.1189,False,scored,1397,1024,0.019551,614.4,True,False,0,"{""claude"": 2.1189, ""gemini"": 0.1093, ""gemma4"": 0.0263}"
quality_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,10,2026-04-18T02:01:52.756732,5.36,13,gemma4,1.1723,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.3534, ""gemini"": 1.0231, ""gemma4"": 1.1723}"
quality_heavy,claude_code,claude_code:0c7e8d3a-f6f8-4fbd-8b4f-8c4fea7caddb,12,2026-04-18T02:01:52.756732,5.36,13,gemma4,1.2223,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.3034, ""gemini"": 1.0231, ""gemma4"": 1.2223}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,0,2026-04-18T02:02:23.589926,3.2,56,gemini,1.794,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.3801, ""gemini"": 1.794, ""gemma4"": 0.5208}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,1,2026-04-18T02:02:23.589926,3.2,56,gemini,1.844,False,scored,14,28,7.42e-05,9.8,False,True,0,"{""claude"": 0.3801, ""gemini"": 1.844, ""gemma4"": 0.5208}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,3,2026-04-18T02:02:23.589926,3.2,60,gemini,1.8896,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.2936, ""gemini"": 1.8896, ""gemma4"": 0.5614}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,5,2026-04-18T02:02:23.589926,3.2,60,gemini,1.8896,False,scored,15,30,7.95e-05,10.5,False,True,0,"{""claude"": 0.2936, ""gemini"": 1.8896, ""gemma4"": 0.5614}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,7,2026-04-18T02:02:23.589926,3.2,1,gemma4,1.9822,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.2561, ""gemini"": 0.3114, ""gemma4"": 1.9822}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,9,2026-04-18T02:02:23.589926,3.2,1,gemma4,2.0322,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.2561, ""gemini"": 0.2614, ""gemma4"": 2.0322}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,11,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,13,2026-04-18T02:02:23.589926,3.2,39,gemma4,1.0,False,sensitive,9,18,0.0,1.44,False,False,0,"{""gemma4"": 1.0}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,15,2026-04-18T02:02:23.589926,3.2,26,gemini,1.6507,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3405, ""gemini"": 1.6507, ""gemma4"": 0.5567}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,17,2026-04-18T02:02:23.589926,3.2,26,gemini,1.7007,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.3405, ""gemini"": 1.7007, ""gemma4"": 0.5067}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,19,2026-04-18T02:02:23.589926,3.2,247,gemini,1.3948,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.5499, ""gemini"": 1.3948, ""gemma4"": 0.5834}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,21,2026-04-18T02:02:23.589926,3.2,247,gemini,1.3948,False,scored,61,122,0.0003233,42.699999999999996,False,False,0,"{""claude"": 0.5499, ""gemini"": 1.3948, ""gemma4"": 0.5834}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,23,2026-04-18T02:02:23.589926,3.2,111,claude,1.1819,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 1.1819, ""gemini"": 0.8362, ""gemma4"": 0.5222}"
quality_heavy,claude_code,claude_code:c23f7f26-fe6a-4a7b-970d-bf5459eec190,25,2026-04-18T02:02:23.589926,3.2,111,claude,1.2319,False,scored,27,54,0.000891,32.4,False,False,0,"{""claude"": 1.2319, ""gemini"": 0.7862, ""gemma4"": 0.5222}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,0,2026-04-18T02:02:54.614906,2.8,27,claude,1.0711,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.0711, ""gemini"": 0.5307, ""gemma4"": 0.896}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,1,2026-04-18T02:02:54.614906,2.8,27,claude,1.1211,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.1211, ""gemini"": 0.5307, ""gemma4"": 0.896}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,3,2026-04-18T02:02:54.614906,2.8,10,gemma4,0.9725,True,scored,2,4,0.0,0.32,False,False,0,"{""claude"": 0.6038, ""gemini"": 0.9729, ""gemma4"": 0.9725}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,5,2026-04-18T02:02:54.614906,2.8,10,gemma4,1.0225,True,scored,2,4,0.0,0.32,False,False,0,"{""claude"": 0.5538, ""gemini"": 0.9729, ""gemma4"": 1.0225}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,7,2026-04-18T02:02:54.614906,2.8,47,gemini,1.6399,False,scored,11,22,5.8299999999999994e-05,7.699999999999999,False,False,0,"{""claude"": 0.1581, ""gemini"": 1.6399, ""gemma4"": 0.748}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,9,2026-04-18T02:02:54.614906,2.8,47,gemini,1.6899,False,scored,11,22,5.8299999999999994e-05,7.699999999999999,False,False,0,"{""claude"": 0.1581, ""gemini"": 1.6899, ""gemma4"": 0.698}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,11,2026-04-18T02:02:54.614906,2.8,23,gemini,1.1717,False,scored,5,10,2.65e-05,3.5,False,False,0,"{""claude"": 0.5244, ""gemini"": 1.1717, ""gemma4"": 0.8521}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,13,2026-04-18T02:02:54.614906,2.8,23,gemini,1.1717,False,scored,5,10,2.65e-05,3.5,False,False,0,"{""claude"": 0.5244, ""gemini"": 1.1717, ""gemma4"": 0.8521}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,15,2026-04-18T02:02:54.614906,2.8,1,gemma4,1.1008,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.607, ""gemini"": 0.8418, ""gemma4"": 1.1008}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,17,2026-04-18T02:02:54.614906,2.8,1,gemma4,1.1508,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.607, ""gemini"": 0.7918, ""gemma4"": 1.1508}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,19,2026-04-18T02:02:54.614906,2.8,28,claude,1.1505,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 1.1505, ""gemini"": 0.4026, ""gemma4"": 0.9944}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,21,2026-04-18T02:02:54.614906,2.8,28,claude,1.2005,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 1.2005, ""gemini"": 0.4026, ""gemma4"": 0.9444}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,23,2026-04-18T02:02:54.614906,2.8,83,gemini,1.431,False,scored,20,40,0.000106,14.0,False,False,0,"{""claude"": 0.327, ""gemini"": 1.431, ""gemma4"": 0.7849}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,25,2026-04-18T02:02:54.614906,2.8,83,gemini,1.481,False,scored,20,40,0.000106,14.0,False,False,0,"{""claude"": 0.277, ""gemini"": 1.481, ""gemma4"": 0.7849}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,27,2026-04-18T02:02:54.614906,2.8,52,claude,1.4671,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 1.4671, ""gemini"": 0.3247, ""gemma4"": 0.7535}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,29,2026-04-18T02:02:54.614906,2.8,52,claude,1.5171,False,scored,13,26,0.000429,15.6,False,False,0,"{""claude"": 1.5171, ""gemini"": 0.2747, ""gemma4"": 0.7535}"
quality_heavy,claude_code,claude_code:da1e8087-8de0-4ac6-a4d7-fba837409244,31,2026-04-18T02:02:54.614906,2.8,40,gemini,1.0559,False,scored,10,20,5.3e-05,7.0,False,False,0,"{""claude"": 0.6253, ""gemini"": 1.0559, ""gemma4"": 0.8653}"
quality_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,0,2026-04-18T02:03:23.627355,5.24,829,gemini,1.8447,False,scored,207,414,0.0010971,144.9,False,True,0,"{""claude"": 0.2716, ""gemini"": 1.8447, ""gemma4"": 0.0094}"
quality_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,1,2026-04-18T02:03:23.627355,5.24,829,gemini,1.8947,False,scored,207,414,0.0010971,144.9,False,True,0,"{""claude"": 0.2716, ""gemini"": 1.8947, ""gemma4"": 0.0094}"
quality_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,3,2026-04-18T02:03:23.627355,5.24,73,claude,1.6465,False,scored,18,36,0.000594,21.599999999999998,False,False,0,"{""claude"": 1.6465, ""gemini"": 0.3106, ""gemma4"": 0.5863}"
quality_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,5,2026-04-18T02:03:23.627355,5.24,73,claude,1.6965,False,scored,18,36,0.000594,21.599999999999998,False,False,0,"{""claude"": 1.6965, ""gemini"": 0.2606, ""gemma4"": 0.5863}"
quality_heavy,claude_code,claude_code:2cf05db1-510d-46c3-9460-4ebece4856b7,7,2026-04-18T02:03:23.627355,5.24,293,gemini,1.7695,False,scored,73,146,0.00038689999999999997,51.099999999999994,False,False,0,"{""claude"": 0.1748, ""gemini"": 1.7695, ""gemma4"": 0.5794}"
quality_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,0,2026-04-18T02:03:57.158129,1.05,29,claude,1.2896,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 1.2896, ""gemini"": 0.5509, ""gemma4"": 0.657}"
quality_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,1,2026-04-18T02:03:57.158129,1.05,29,claude,1.3396,False,scored,7,14,0.000231,8.4,False,False,0,"{""claude"": 1.3396, ""gemini"": 0.5509, ""gemma4"": 0.657}"
quality_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,3,2026-04-18T02:03:57.158129,1.05,10,gemini,1.8571,False,scored,2,4,1.06e-05,1.4000000000000001,False,False,0,"{""claude"": 0.1098, ""gemini"": 1.8571, ""gemma4"": 0.5824}"
quality_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,5,2026-04-18T02:03:57.158129,1.05,10,gemini,1.9071,False,scored,2,4,1.06e-05,1.4000000000000001,False,False,0,"{""claude"": 0.0598, ""gemini"": 1.9071, ""gemma4"": 0.5824}"
quality_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,7,2026-04-18T02:03:57.158129,1.05,3,gemma4,1.0639,True,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.389, ""gemini"": 1.0967, ""gemma4"": 1.0639}"
quality_heavy,claude_code,claude_code:b44c9be5-3904-4d00-aa7d-ac083c045f24,9,2026-04-18T02:03:57.158129,1.05,3,gemma4,1.1139,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.389, ""gemini"": 1.0467, ""gemma4"": 1.1139}"
quality_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,0,2026-04-18T02:04:24.069557,8.9,45,claude,1.4893,False,scored,11,22,0.000363,13.2,False,False,0,"{""claude"": 1.4893, ""gemini"": 0.4492, ""gemma4"": 0.5576}"
quality_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,2,2026-04-18T02:04:24.069557,8.9,13198,claude,1.5616,False,scored,3299,1024,0.025257,614.4,True,True,3,"{""claude"": 1.5616, ""gemini"": 0.7755, ""gemma4"": 0.0922}"
quality_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,4,2026-04-18T02:04:24.069557,8.9,14981,gemini,1.7795,False,scored,3745,1024,0.0036835,358.40000000000003,True,True,0,"{""claude"": 0.6384, ""gemini"": 1.7795, ""gemma4"": 0.0054}"
quality_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,6,2026-04-18T02:04:24.069557,8.9,13,gemma4,1.1723,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.3034, ""gemini"": 1.0731, ""gemma4"": 1.1723}"
quality_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,8,2026-04-18T02:04:24.069557,8.9,13,gemma4,1.2223,False,scored,3,6,0.0,0.48,False,False,0,"{""claude"": 0.3034, ""gemini"": 1.0231, ""gemma4"": 1.2223}"
quality_heavy,claude_code,claude_code:7a29649e-1a7a-4dc6-a9fa-2614a985c9c7,10,2026-04-18T02:04:24.069557,8.9,1,gemma4,1.3569,False,scored,1,2,0.0,0.16,False,False,0,"{""claude"": 0.334, ""gemini"": 0.8587, ""gemma4"": 1.3569}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:09:36.120316,0.54,2328,claude,1.8896,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.8896, ""gemini"": 0.3089, ""gemma4"": 0.0167}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T02:46:25.665593,0.3,2328,claude,1.9396,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.9396, ""gemini"": 0.3089, ""gemma4"": 0.0167}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T02:46:25.665593,0.3,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T02:46:25.665593,0.3,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T02:46:25.665593,0.3,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T02:46:25.665593,0.3,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T02:46:25.665593,0.3,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T02:46:25.665593,0.3,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T02:46:25.665593,0.3,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T02:46:25.665593,0.3,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:01.735037,0.39,2328,claude,1.9396,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.9396, ""gemini"": 0.3089, ""gemma4"": 0.0167}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:01.735037,0.39,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:01.735037,0.39,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:01.735037,0.39,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:01.735037,0.39,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:01.735037,0.39,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:01.735037,0.39,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:01.735037,0.39,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:01.735037,0.39,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:01.735037,0.39,89,gemma4,0.5555,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.979, ""gemini"": 1.0075, ""gemma4"": 0.5555}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:01.735037,0.39,561,gemini,1.8355,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0482, ""gemini"": 1.8355, ""gemma4"": 0.616}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:16:23.427025,0.39,2328,claude,1.8896,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.8896, ""gemini"": 0.3589, ""gemma4"": 0.0167}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:16:23.427025,0.39,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:16:23.427025,0.39,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:16:23.427025,0.39,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:16:23.427025,0.39,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:16:23.427025,0.39,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:16:23.427025,0.39,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:16:23.427025,0.39,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:16:23.427025,0.39,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:16:23.427025,0.39,89,gemma4,0.5555,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.979, ""gemini"": 1.0075, ""gemma4"": 0.5555}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,20,2026-04-15T04:16:23.427025,0.39,561,gemini,1.8355,False,scored,140,280,0.000742,98.00000000000001,False,False,0,"{""claude"": 0.0482, ""gemini"": 1.8355, ""gemma4"": 0.616}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,0,2026-04-15T04:17:08.245893,0.39,2328,claude,1.8896,False,scored,582,1024,0.017106,614.4,True,False,0,"{""claude"": 1.8896, ""gemini"": 0.3589, ""gemma4"": 0.0167}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,2,2026-04-15T04:17:08.245893,0.39,33,claude,1.5586,False,scored,8,16,0.000264,9.6,False,False,0,"{""claude"": 1.5586, ""gemini"": 0.3529, ""gemma4"": 0.6356}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,4,2026-04-15T04:17:08.245893,0.39,346,gemini,1.8275,False,scored,86,172,0.0004558,60.199999999999996,False,False,0,"{""claude"": 0.1459, ""gemini"": 1.8275, ""gemma4"": 0.5457}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,6,2026-04-15T04:17:08.245893,0.39,49,claude,1.6271,False,scored,12,24,0.000396,14.4,False,False,0,"{""claude"": 1.6271, ""gemini"": 0.2716, ""gemma4"": 0.647}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,8,2026-04-15T04:17:08.245893,0.39,25,gemini,1.248,False,scored,6,12,3.18e-05,4.2,False,False,0,"{""claude"": 0.7698, ""gemini"": 1.248, ""gemma4"": 0.53}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,10,2026-04-15T04:17:08.245893,0.39,23,claude,1.6101,False,scored,5,10,0.000165,6.0,False,False,0,"{""claude"": 1.6101, ""gemini"": 0.3925, ""gemma4"": 0.5456}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,12,2026-04-15T04:17:08.245893,0.39,36,claude,1.7415,False,scored,9,18,0.000297,10.799999999999999,False,False,0,"{""claude"": 1.7415, ""gemini"": 0.251, ""gemma4"": 0.5543}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,14,2026-04-15T04:17:08.245893,0.39,27,claude,1.3103,False,scored,6,12,0.000198,7.2,False,False,0,"{""claude"": 1.3103, ""gemini"": 0.3958, ""gemma4"": 0.8417}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,16,2026-04-15T04:17:08.245893,0.39,230,claude,1.4937,False,scored,57,114,0.001881,68.4,False,True,0,"{""claude"": 1.4937, ""gemini"": 0.6538, ""gemma4"": 0.582}"
quality_heavy,gemini_cli,gemini_cli:f0721add-e7b7-44a0-8120-e4aff6035fe8,18,2026-04-15T04:17:08.245893,0.39,89,gemma4,0.5555,True,scored,22,44,0.0,3.5199999999999996,False,False,0,"{""claude"": 0.979, ""gemini"": 1.0075, ""gemma4"": 0.5555}"
